,client_id,Variation,Control,Test
3870,4825244,Test,False,True
3871,6176837,Test,False,True
3872,337729,Control,True,False
3873,3426724,Test,False,True
3874,109662,Test,False,True
3875,4904603,Test,False,True
3876,7355986,Test,False,True
3877,261852,Test,False,True
3878,7123285,Test,False,True
3879,1817759,Control,True,False
3880,6764551,Control,True,False
3881,9238028,Control,True,False
3882,169784,Test,False,True
3883,8557337,Test,False,True
3884,1651429,Control,True,False
3885,7139930,Control,True,False
3886,3663962,Control,True,False
3887,8318148,Test,False,True
3888,4087259,Control,True,False
3889,4102060,Test,False,True
3890,7985520,Test,False,True
3891,3131568,Test,False,True
3892,7865060,Test,False,True
3893,1198944,Test,False,True
3894,4119989,Control,True,False
3895,2760148,Test,False,True
3896,2512607,Control,True,False
3897,9343396,Control,True,False
3898,6876030,Control,True,False
3899,7192737,Control,True,False
3900,3524038,Test,False,True
3901,3467900,Control,True,False
3902,5668555,Control,True,False
3903,5061291,Test,False,True
3904,133096,Test,False,True
3905,2945669,Control,True,False
3906,855556,Control,True,False
3907,1347409,Test,False,True
3908,6962526,Control,True,False
3909,8128770,Control,True,False
3910,64871,Control,True,False
3911,836422,Test,False,True
3912,8554834,Control,True,False
3913,6254145,Test,False,True
3914,903350,Test,False,True
3915,6726661,Test,False,True
3916,2100717,Control,True,False
3917,2919916,Test,False,True
3918,3638908,Test,False,True
3919,5628478,Test,False,True
3920,4107255,Control,True,False
3921,1106643,Test,False,True
3922,6232040,Control,True,False
3923,2541450,Test,False,True
3924,6956977,Test,False,True
3925,2226956,Control,True,False
3926,4850336,Test,False,True
3927,192577,Test,False,True
3928,2016971,Control,True,False
3929,8762174,Control,True,False
3930,3258618,Control,True,False
3931,4957548,Test,False,True
3932,2422852,Test,False,True
3933,8627548,Control,True,False
3934,1776124,Test,False,True
3935,8542524,Control,True,False
3936,6702540,Test,False,True
3937,8314885,Test,False,True
3938,5547961,Test,False,True
3939,5283609,Test,False,True
3940,9337964,Test,False,True
3941,3830867,Test,False,True
3942,5234404,Test,False,True
3943,762846,Control,True,False
3944,7318665,Test,False,True
3945,5907345,Control,True,False
3946,3760829,Test,False,True
3947,7732755,Test,False,True
3948,5604822,Test,False,True
3949,8593299,Control,True,False
3950,6551583,Control,True,False
3951,5530388,Control,True,False
3952,8272661,Control,True,False
3953,5363915,Test,False,True
3954,5941835,Test,False,True
3955,8636919,Control,True,False
3956,5217472,Control,True,False
3957,2508266,Control,True,False
3958,252085,Control,True,False
3959,3113614,Control,True,False
3960,3846557,Control,True,False
3961,5611387,Test,False,True
3962,3122525,Test,False,True
3963,2432399,Control,True,False
3964,4940498,Control,True,False
3965,5194745,Control,True,False
3966,4433172,Test,False,True
3967,7215501,Test,False,True
3968,5133549,Test,False,True
3969,6882317,Test,False,True
3970,7116465,Control,True,False
3971,5011814,Test,False,True
3972,1088380,Test,False,True
3973,7986451,Control,True,False
3974,4636037,Test,False,True
3975,8787226,Test,False,True
3976,2119531,Test,False,True
3977,712670,Control,True,False
3978,6460031,Control,True,False
3979,9137500,Test,False,True
3980,8817820,Control,True,False
3981,2391727,Control,True,False
3982,1013311,Control,True,False
3983,2260897,Test,False,True
3984,7287000,Test,False,True
3985,5014989,Test,False,True
3986,2458943,Control,True,False
3987,9799677,Control,True,False
3988,9077273,Test,False,True
3989,2981107,Test,False,True
3990,9157623,Control,True,False
3991,4365788,Test,False,True
3992,4503102,Test,False,True
3993,6978159,Test,False,True
3994,4549867,Control,True,False
3995,3927084,Test,False,True
3996,3820224,Test,False,True
3997,6071038,Control,True,False
3998,1603300,Test,False,True
3999,8406244,Test,False,True
4000,9946311,Test,False,True
4001,5677305,Test,False,True
4002,670602,Test,False,True
4003,671304,Control,True,False
4004,5521684,Control,True,False
4005,3963721,Control,True,False
4006,1551349,Test,False,True
4007,423508,Control,True,False
4008,7112175,Test,False,True
4009,7601293,Test,False,True
4010,959075,Control,True,False
4011,6333418,Test,False,True
4012,9645775,Control,True,False
4013,3652116,Control,True,False
4014,6770576,Test,False,True
4015,9840956,Test,False,True
4016,8082454,Control,True,False
4017,8807923,Control,True,False
4018,7938527,Control,True,False
4019,4845951,Test,False,True
4020,5518388,Test,False,True
4021,9358513,Control,True,False
4022,4985930,Control,True,False
4023,2479825,Test,False,True
4024,9900704,Control,True,False
4025,9261499,Test,False,True
4026,8485725,Control,True,False
4027,3650618,Control,True,False
4028,1814940,Control,True,False
4029,3311746,Test,False,True
4030,4128771,Test,False,True
4031,1180758,Test,False,True
4032,9475023,Test,False,True
4033,2041578,Test,False,True
4034,5524226,Control,True,False
4035,4671619,Control,True,False
4036,9159121,Control,True,False
4037,5505977,Control,True,False
4038,9661253,Control,True,False
4039,4174659,Test,False,True
4040,816595,Test,False,True
4041,9234138,Test,False,True
4042,3707462,Test,False,True
4043,7815983,Test,False,True
4044,5361077,Test,False,True
4045,5931603,Control,True,False
4046,9939805,Control,True,False
4047,634557,Control,True,False
4048,5181787,Test,False,True
4049,9902918,Test,False,True
4050,862662,Control,True,False
4051,8510293,Control,True,False
4052,5194828,Control,True,False
4053,9898856,Control,True,False
4054,3887603,Test,False,True
4055,5902197,Test,False,True
4056,9255097,Control,True,False
4057,7856876,Control,True,False
4058,3229207,Test,False,True
4059,9209925,Test,False,True
4060,5845017,Control,True,False
4061,4969155,Control,True,False
4062,6379542,Test,False,True
4063,4547552,Control,True,False
4064,4180417,Test,False,True
4065,5312008,Control,True,False
4066,8877399,Control,True,False
4067,4276245,Test,False,True
4068,2195909,Test,False,True
4069,7001799,Control,True,False
4070,8778575,Test,False,True
4071,5376682,Control,True,False
4072,550276,Control,True,False
4073,2188558,Control,True,False
4074,6057000,Test,False,True
4075,5523886,Control,True,False
4076,2438282,Control,True,False
4077,9151400,Control,True,False
4078,21200,Test,False,True
4079,735409,Control,True,False
4080,4846045,Control,True,False
4081,6652997,Control,True,False
4082,3957228,Control,True,False
4083,8146476,Control,True,False
4084,553718,Control,True,False
4085,3098068,Control,True,False
4086,9092677,Test,False,True
4087,612452,Test,False,True
4088,323720,Test,False,True
4089,3841536,Test,False,True
4090,9289988,Control,True,False
4091,2248143,Test,False,True
4092,408411,Test,False,True
4093,9335990,Test,False,True
4094,4668474,Test,False,True
4095,8358978,Test,False,True
4096,3250136,Test,False,True
4097,8244502,Test,False,True
4098,9727712,Control,True,False
4099,587801,Test,False,True
4100,546110,Control,True,False
4101,3667641,Test,False,True
4102,8513162,Test,False,True
4103,166017,Test,False,True
4104,3071651,Test,False,True
4105,9400650,Control,True,False
4106,7564180,Test,False,True
4107,2923439,Test,False,True
4108,8580426,Test,False,True
4109,1194237,Test,False,True
4110,1519690,Test,False,True
4111,4659938,Test,False,True
4112,5982988,Test,False,True
4113,641191,Control,True,False
4114,670189,Test,False,True
4115,9379303,Test,False,True
4116,2551318,Control,True,False
4117,5650291,Test,False,True
4118,3624351,Control,True,False
4119,4527092,Test,False,True
4120,2304486,Control,True,False
4121,2788414,Test,False,True
4122,1414732,Test,False,True
4123,4197208,Control,True,False
4124,7202807,Test,False,True
4125,6180865,Control,True,False
4126,9099523,Control,True,False
4127,2998840,Control,True,False
4128,1733507,Control,True,False
4129,7552835,Control,True,False
4130,8049816,Test,False,True
4131,2495855,Control,True,False
4132,5752256,Control,True,False
4133,6240210,Control,True,False
4134,7198818,Test,False,True
4135,5815231,Test,False,True
4136,1976863,Test,False,True
4137,5961337,Control,True,False
4138,5330825,Control,True,False
4139,4181923,Test,False,True
4140,7601230,Test,False,True
4141,2883141,Control,True,False
4142,3709215,Control,True,False
4143,4239835,Test,False,True
4144,1046915,Control,True,False
4145,4072010,Control,True,False
4146,3890665,Test,False,True
4147,7958380,Test,False,True
4148,9280081,Control,True,False
4149,5830544,Control,True,False
4150,244897,Control,True,False
4151,1354915,Control,True,False
4152,6545237,Test,False,True
4153,1275765,Test,False,True
4154,8224116,Test,False,True
4155,9541971,Test,False,True
4156,2428045,Control,True,False
4157,8490286,Test,False,True
4158,1673719,Test,False,True
4159,3403632,Control,True,False
4160,5217648,Test,False,True
4161,2010561,Control,True,False
4162,1433116,Test,False,True
4163,2061519,Test,False,True
4164,4380549,Test,False,True
4165,2495100,Test,False,True
4166,7954907,Control,True,False
4167,5422947,Control,True,False
4168,8547760,Test,False,True
4169,2748973,Control,True,False
4170,3784014,Control,True,False
4171,5259513,Control,True,False
4172,4874428,Test,False,True
4173,2903734,Control,True,False
4174,824824,Control,True,False
4175,3743282,Control,True,False
4176,7980976,Control,True,False
4177,9351949,Control,True,False
4178,54363,Control,True,False
4179,2532676,Control,True,False
4180,6126433,Control,True,False
4181,1445252,Control,True,False
4182,1815682,Test,False,True
4183,3681943,Test,False,True
4184,9935799,Control,True,False
4185,6059059,Test,False,True
4186,987596,Control,True,False
4187,1538798,Control,True,False
4188,6871578,Test,False,True
4189,7958815,Test,False,True
4190,4670573,Control,True,False
4191,351901,Test,False,True
4192,7451835,Test,False,True
4193,3692882,Test,False,True
4194,1540941,Test,False,True
4195,3021412,Test,False,True
4196,5018608,Control,True,False
4197,759538,Test,False,True
4198,7862246,Test,False,True
4199,9716956,Test,False,True
4200,5628326,Test,False,True
4201,7319108,Control,True,False
4202,8492978,Control,True,False
4203,9741252,Control,True,False
4204,259331,Test,False,True
4205,704762,Test,False,True
4206,2196116,Control,True,False
4207,777998,Test,False,True
4208,9744267,Test,False,True
4209,9742118,Test,False,True
4210,9861727,Test,False,True
4211,9088621,Control,True,False
4212,5798572,Test,False,True
4213,8819468,Control,True,False
4214,7843008,Control,True,False
4215,9066145,Control,True,False
4216,6352134,Test,False,True
4217,5267839,Test,False,True
4218,9970398,Test,False,True
4219,7392757,Test,False,True
4220,3461707,Control,True,False
4221,1281539,Control,True,False
4222,6721132,Test,False,True
4223,5595019,Test,False,True
4224,9880596,Test,False,True
4225,6878999,Test,False,True
4226,1418730,Control,True,False
4227,6438329,Control,True,False
4228,1850195,Test,False,True
4229,3315956,Test,False,True
4230,6238381,Test,False,True
4231,6462575,Control,True,False
4232,6162710,Test,False,True
4233,8613889,Test,False,True
4234,9391701,Control,True,False
4235,9587681,Test,False,True
4236,5141093,Test,False,True
4237,7546948,Test,False,True
4238,6547872,Control,True,False
4239,9183400,Control,True,False
4240,3617710,Control,True,False
4241,5023798,Control,True,False
4242,1024898,Test,False,True
4243,6662779,Test,False,True
4244,5490056,Test,False,True
4245,3769549,Test,False,True
4246,7839097,Control,True,False
4247,8163566,Test,False,True
4248,8903537,Test,False,True
4249,606892,Control,True,False
4250,2621063,Control,True,False
4251,9242111,Control,True,False
4252,7942016,Test,False,True
4253,2712440,Control,True,False
4254,8980847,Test,False,True
4255,1602451,Control,True,False
4256,5740316,Test,False,True
4257,6717148,Test,False,True
4258,8255751,Control,True,False
4259,4026567,Test,False,True
4260,6692718,Control,True,False
4261,582215,Test,False,True
4262,8737456,Control,True,False
4263,9616240,Test,False,True
4264,4169758,Test,False,True
4265,2652744,Test,False,True
4266,8496064,Control,True,False
4267,1230774,Test,False,True
4268,7334644,Control,True,False
4269,3599132,Test,False,True
4270,6760050,Test,False,True
4271,842300,Control,True,False
4272,3514576,Control,True,False
4273,326613,Test,False,True
4274,2827235,Test,False,True
4275,1147840,Control,True,False
4276,9774375,Test,False,True
4277,9440519,Test,False,True
4278,5942983,Control,True,False
4279,7633531,Test,False,True
4280,7845532,Control,True,False
4281,1809326,Control,True,False
4282,5284235,Control,True,False
4283,1973917,Control,True,False
4284,3091233,Test,False,True
4285,3402314,Control,True,False
4286,6767871,Test,False,True
4287,5154317,Control,True,False
4288,2634756,Control,True,False
4289,2223558,Test,False,True
4290,2365879,Control,True,False
4291,2252926,Test,False,True
4292,8893867,Control,True,False
4293,3834001,Control,True,False
4294,9500491,Test,False,True
4295,2798149,Test,False,True
4296,7769650,Control,True,False
4297,4297243,Test,False,True
4298,8121566,Test,False,True
4299,7669500,Test,False,True
4300,925783,Control,True,False
4301,1025949,Control,True,False
4302,5142996,Test,False,True
4303,5840107,Control,True,False
4304,2327007,Control,True,False
4305,5531217,Test,False,True
4306,9712643,Test,False,True
4307,8694045,Test,False,True
4308,3898390,Control,True,False
4309,6940939,Control,True,False
4310,9458283,Test,False,True
4311,3291122,Control,True,False
4312,309362,Test,False,True
4313,4686520,Test,False,True
4314,5492897,Test,False,True
4315,8211256,Test,False,True
4316,6431926,Control,True,False
4317,2234064,Test,False,True
4318,5586669,Control,True,False
4319,8118305,Control,True,False
4320,500449,Test,False,True
4321,3342000,Test,False,True
4322,6753738,Control,True,False
4323,7192218,Control,True,False
4324,6929632,Control,True,False
4325,6329839,Test,False,True
4326,7354807,Control,True,False
4327,2408987,Test,False,True
4328,7514780,Test,False,True
4329,9962929,Control,True,False
4330,5872163,Test,False,True
4331,5336960,Control,True,False
4332,8738868,Test,False,True
4333,4374598,Control,True,False
4334,9129948,Control,True,False
4335,981961,Control,True,False
4336,3979168,Control,True,False
4337,2062493,Test,False,True
4338,72395,Test,False,True
4339,9305373,Test,False,True
4340,5317548,Control,True,False
4341,2945880,Control,True,False
4342,7163989,Test,False,True
4343,2355748,Control,True,False
4344,7504273,Test,False,True
4345,2000438,Control,True,False
4346,1221189,Control,True,False
4347,8717102,Test,False,True
4348,5264326,Control,True,False
4349,3674578,Test,False,True
